SETTLEMENTDATE,TOTALDEMAND_VIC,TOTALDEMAND_NSW,TOTALDEMAND_QLD,TOTALDEMAND_SA,TOTALDEMAND_TAS
06-04-2020 18:30,6009.448196,8709.157978,7364.979259,1545.694695,1264.086168
06-04-2020 19:00,6033.27695,8554.933213,7433.038548,1591.229699,1258.632699
06-04-2020 19:30,5830.027152,8180.699788,7170.501593,1574.089907,1236.342154
06-04-2020 20:00,5703.360829,7926.886206,7052.649106,1499.053651,1219.132645
06-04-2020 20:30,5514.61242,7709.708883,6959.578179,1433.581623,1198.678141
06-04-2020 21:00,5356.251386,7571.252029,6660.39974,1399.110887,1175.856697
06-04-2020 21:30,5200.811733,7400.832522,6333.754311,1401.187007,1137.740584
06-04-2020 22:00,5033.544404,7234.024522,6346.167706,1358.014527,1115.327348
06-04-2020 22:30,4862.840229,7261.016743,6250.226774,1316.788682,1105.608396
06-04-2020 23:00,4735.280021,7216.898135,6105.669766,1293.338477,1070.081658
06-04-2020 23:30,4873.650132,7222.836831,5958.655785,1283.992983,1046.570687
07-04-2020 00:00,4858.915587,7208.212439,5769.122717,1463.549413,1016.49248
07-04-2020 00:30,4707.970369,7077.342164,5586.609149,1441.584501,1023.230645
07-04-2020 01:00,4512.523223,6939.419314,5468.223536,1372.794882,1007.396056
07-04-2020 01:30,4318.204656,6738.531642,5379.339962,1275.000939,985.9349344
07-04-2020 02:00,4155.474337,6535.829678,5264.795937,1228.881747,989.9380932
07-04-2020 02:30,4068.864778,6298.722304,5274.801097,1213.005883,987.3402826
07-04-2020 03:00,3937.712803,6066.051678,5194.661221,1175.981313,990.0899823
07-04-2020 03:30,3879.007136,5973.325213,5234.313284,1160.705227,972.5292322
07-04-2020 04:00,3866.401771,5917.766058,5164.570411,1132.803794,965.2993096
07-04-2020 04:30,3871.91169,5907.531882,5242.504232,1134.174137,956.6621867
07-04-2020 05:00,3900.84997,5956.073072,5293.354145,1158.056233,996.5902604
07-04-2020 05:30,4015.015351,6174.030204,5445.705441,1134.052938,1016.11279
07-04-2020 06:00,4201.842796,6317.123858,5531.169917,1178.163658,1052.446169
07-04-2020 06:30,4485.42064,6674.857483,5770.052436,1219.863721,1114.972256
07-04-2020 07:00,4754.783424,6933.923814,5935.794417,1286.346943,1158.636974
07-04-2020 07:30,4952.610021,7127.823979,5881.107323,1313.747214,1209.960643
07-04-2020 08:00,5110.562548,7245.979155,5813.248887,1285.003589,1291.214624
07-04-2020 08:30,5229.510193,7358.335362,5727.551709,1320.171883,1252.887818
07-04-2020 09:00,5223.609745,7260.590691,5627.404836,1288.553079,1270.767151
07-04-2020 09:30,5109.693754,7173.680828,5573.49664,1226.056938,1232.393293
07-04-2020 10:00,4992.207935,7047.845934,5457.99315,1180.785376,1174.253971
07-04-2020 10:30,4870.128904,7054.263245,5434.120176,1083.80466,1118.362749
07-04-2020 11:00,4911.954436,6999.783666,5415.664271,1085.457697,1080.02881
07-04-2020 11:30,4858.405805,6980.544005,5330.619273,1098.718444,1053.963379
07-04-2020 12:00,4831.349463,6960.158801,5413.781188,1072.947222,1042.014018
07-04-2020 12:30,4832.715135,7100.700567,5465.655983,1073.040213,1049.777887
07-04-2020 13:00,4875.08366,7115.943504,5582.958515,1115.476024,1063.513333
07-04-2020 13:30,4954.835911,7086.019687,5710.233411,1101.209902,1055.625837
07-04-2020 14:00,4941.562089,7128.343435,5786.477486,1064.379422,1063.080573
07-04-2020 14:30,4950.660067,7159.85999,5907.167194,1085.55312,1080.449161
07-04-2020 15:00,5028.178385,7177.531275,6003.878456,1012.32698,1083.889513
07-04-2020 15:30,5080.630187,7257.262023,6270.381011,1037.124571,1084.9676
07-04-2020 16:00,5119.367107,7408.737786,6496.672627,1025.674082,1097.106083
07-04-2020 16:30,5196.005951,7516.533382,6632.410075,1067.417148,1104.477422
07-04-2020 17:00,5375.709628,7754.730526,6934.77223,1132.949613,1136.08719
07-04-2020 17:30,5559.597061,8052.590016,7033.363683,1271.644905,1197.481094
07-04-2020 18:00,5860.148978,8460.009789,7142.774642,1382.182663,1242.373529
07-04-2020 18:30,5964.011741,8670.225406,7295.85258,1486.825067,1284.976437
07-04-2020 19:00,5998.711036,8498.225646,7301.860253,1513.700303,1277.077767
07-04-2020 19:30,5816.935352,8124.8053,7103.407395,1506.073755,1271.593043
07-04-2020 20:00,5601.778638,7815.368446,7012.26316,1464.178045,1230.38118
07-04-2020 20:30,5466.978961,7664.36386,6759.051455,1430.586771,1204.58417
07-04-2020 21:00,5316.469117,7512.4611,6582.560783,1423.988079,1191.9322
07-04-2020 21:30,5143.392887,7378.280762,6392.762493,1362.066432,1135.045205
07-04-2020 22:00,5010.143367,7220.476381,6284.101428,1317.482784,1110.305964
07-04-2020 22:30,4781.207502,7339.479504,6235.66626,1291.433088,1089.295435
07-04-2020 23:00,4647.676371,7216.030353,6060.747073,1270.250523,1055.413261
07-04-2020 23:30,4819.361986,7215.761233,5855.353831,1267.04055,1034.631516
08-04-2020 00:00,4770.036947,7214.229039,5714.213117,1452.307049,1006.635143
08-04-2020 00:30,4572.519749,7076.871962,5598.203737,1435.239803,1013.449532
08-04-2020 01:00,4455.484131,6883.897341,5485.925907,1366.233299,979.7151361
08-04-2020 01:30,4259.032057,6730.776463,5341.002232,1253.529165,954.7929049
08-04-2020 02:00,4085.384638,6494.765734,5282.808008,1219.785792,947.5271597
08-04-2020 02:30,3932.092594,6235.417436,5286.672702,1153.251848,939.6272888
08-04-2020 03:00,3843.272038,6039.115319,5289.556077,1152.269442,938.1843011
08-04-2020 03:30,3768.953405,5906.549635,5217.527235,1126.83881,939.9895174
08-04-2020 04:00,3700.498768,5805.31079,5279.066746,1097.361952,914.9527229
08-04-2020 04:30,3737.724038,5865.919247,5254.724906,1076.051415,905.2745026
08-04-2020 05:00,3783.175999,5946.802945,5379.376647,1081.406995,969.5991451
08-04-2020 05:30,3847.774948,6080.180429,5468.940647,1067.21897,987.4696833
08-04-2020 06:00,4018.471267,6307.74123,5596.80567,1107.704427,1009.921798
08-04-2020 06:30,4270.985047,6651.049218,5776.268227,1151.467845,1057.804128
08-04-2020 07:00,4501.091224,6880.341836,5986.29275,1245.344768,1097.843507
08-04-2020 07:30,4666.778,7013.206866,6054.739479,1252.598567,1140.567195
08-04-2020 08:00,4823.670183,7212.687326,5965.45611,1261.192404,1185.998986
08-04-2020 08:30,4883.68236,7332.995518,5912.234365,1171.157174,1178.518025
08-04-2020 09:00,4798.436277,7323.852418,5814.938146,1205.094285,1173.459172
08-04-2020 09:30,4650.175586,7317.907685,5786.423918,1120.152525,1156.436798
08-04-2020 10:00,4508.320557,7323.868422,5778.984053,994.3980609,1121.278663
08-04-2020 10:30,4303.869163,7391.57257,5810.950185,888.0677716,1084.106181
08-04-2020 11:00,4234.865621,7395.745753,5888.40379,787.493988,1088.517257
08-04-2020 11:30,4214.854987,7349.789009,5829.183826,717.9950043,1066.130903
08-04-2020 12:00,4230.942098,7393.438638,5751.11749,636.2469217,1005.572903
08-04-2020 12:30,4288.782291,7425.044223,5766.772335,643.555558,990.5271308
08-04-2020 13:00,4189.030735,7529.614299,5862.022175,622.8312328,1004.028958
08-04-2020 13:30,4107.748616,7437.931443,6040.269993,612.6749827,1013.185609
08-04-2020 14:00,4168.490869,7439.571778,6187.17841,619.9294032,1005.340789
08-04-2020 14:30,4146.240671,7381.321164,6294.008986,660.836753,1007.676988
08-04-2020 15:00,4248.528543,7331.754072,6406.6938,710.9897837,985.3118617
08-04-2020 15:30,4279.437357,7406.478164,6438.658193,742.1332588,997.8624484
08-04-2020 16:00,4366.924289,7543.725337,6488.07299,791.8837669,997.7831733
08-04-2020 16:30,4460.014493,7618.855673,6619.808839,919.4127443,1014.207468
08-04-2020 17:00,4724.265069,7882.255967,6834.515403,981.7264951,1044.015435
08-04-2020 17:30,4941.337281,8115.716105,6893.498397,1164.851636,1095.161334
08-04-2020 18:00,5186.386482,8532.558,7166.721154,1328.92379,1151.764941
08-04-2020 18:30,5449.135144,8594.442222,7254.82917,1435.453637,1229.733114
08-04-2020 19:00,5499.873501,8373.594289,7209.697158,1503.815203,1218.781253
08-04-2020 19:30,5322.168315,8004.68914,6980.652506,1505.107051,1193.092844
08-04-2020 20:00,5141.286971,7862.84861,6844.158624,1497.634503,1198.715636
08-04-2020 20:30,5027.623015,7656.352925,6722.147607,1433.629993,1171.199737
08-04-2020 21:00,4878.977982,7449.321449,6542.763848,1416.189812,1164.373101
08-04-2020 21:30,4752.542028,7368.036879,6346.798757,1394.711624,1126.305721
08-04-2020 22:00,4641.872821,7248.193145,6259.345055,1362.712102,1109.279545
08-04-2020 22:30,4525.304107,7294.379883,6188.689875,1306.953392,1096.289047
08-04-2020 23:00,4395.155188,7180.582929,6104.077801,1269.073199,1061.12177
08-04-2020 23:30,4580.748708,7160.054167,5817.699581,1280.366868,1040.567675
09-04-2020 00:00,4608.392821,7177.41178,5667.526603,1449.543821,1043.6616
09-04-2020 00:30,4409.648316,7032.607232,5544.921526,1401.65742,1037.447763
09-04-2020 01:00,4266.686985,6943.878519,5448.359669,1393.302382,1000.943143
09-04-2020 01:30,4230.274131,6689.277869,5366.064832,1257.591999,1010.361653
09-04-2020 02:00,4014.897699,6553.398373,5241.418823,1223.985175,973.3702544
09-04-2020 02:30,3860.743922,6218.729461,5261.608215,1148.570231,967.9207461
09-04-2020 03:00,3790.294689,6069.71725,5217.472368,1137.560839,974.2845202
09-04-2020 03:30,3795.492759,5853.773027,5159.077032,1134.044089,976.9687541
09-04-2020 04:00,3820.092964,5808.307503,5238.98177,1107.884322,968.1732007
09-04-2020 04:30,3810.494518,5842.675719,5289.713584,1110.059769,992.7251536
09-04-2020 05:00,3883.273778,5907.55167,5404.755874,1111.051123,995.6574883
09-04-2020 05:30,3990.825297,6141.587827,5461.018281,1088.540557,1046.017468
09-04-2020 06:00,4155.955124,6284.068144,5589.909044,1124.777469,1095.107007
09-04-2020 06:30,4436.535148,6731.840306,5764.17682,1173.324222,1151.980188
09-04-2020 07:00,4668.196063,6895.157583,5890.873795,1198.611156,1178.60602
09-04-2020 07:30,4851.144023,7089.044679,6006.215183,1238.516802,1251.512771
09-04-2020 08:00,4910.400261,7296.526429,6059.740498,1245.165388,1262.148127
09-04-2020 08:30,4930.507261,7329.176227,5990.576651,1173.417972,1268.362684
09-04-2020 09:00,4790.976123,7359.417241,5909.084509,1152.619804,1238.107017
09-04-2020 09:30,4679.795749,7286.121217,5846.590615,1033.383284,1249.373241
09-04-2020 10:00,4394.614627,7247.92478,5734.184155,946.3316872,1201.618916
09-04-2020 10:30,4220.129896,7126.884933,5594.7668,842.7630838,1123.571208
09-04-2020 11:00,4114.901701,7111.057579,5589.852804,795.9001171,1091.667638
09-04-2020 11:30,4028.412048,7124.151831,5608.452348,745.9203991,1056.775944
09-04-2020 12:00,4035.618805,7198.620964,5603.745068,719.636436,1022.286492
09-04-2020 12:30,4051.382795,7161.002201,5701.165487,706.388612,1014.466319
09-04-2020 13:00,4014.139073,7260.624683,5630.399704,676.4097187,991.8363262
09-04-2020 13:30,4066.999402,7247.606957,5759.069287,657.9857756,915.1685386
09-04-2020 14:00,4048.060429,7281.191559,6021.805126,690.7167857,935.4452282
09-04-2020 14:30,4134.643469,7224.364893,6032.3451,693.2331748,942.0292421
09-04-2020 15:00,4148.23993,7299.025254,6072.288837,757.8628998,959.854054
09-04-2020 15:30,4247.312747,7342.110157,6139.300673,795.6898457,969.7120799
09-04-2020 16:00,4393.55186,7406.954707,6282.605274,880.6197693,961.0893009
09-04-2020 16:30,4594.587371,7535.534814,6534.860403,964.7154529,988.1975059
09-04-2020 17:00,4854.781936,7737.367677,6741.190365,1071.019292,1034.548859
09-04-2020 17:30,5085.146015,7943.253889,6843.10219,1205.476937,1070.379768
09-04-2020 18:00,5283.35798,8303.019309,7097.572455,1382.887018,1106.481751
09-04-2020 18:30,5445.312267,8502.799003,7163.178875,1489.563768,1122.002929
09-04-2020 19:00,5517.347143,8365.569483,7137.244705,1543.929513,1085.293991
09-04-2020 19:30,5387.481731,8096.635144,6975.911732,1559.071257,1039.182909
09-04-2020 20:00,5240.487464,7821.44437,6927.109077,1533.410533,1016.5695
09-04-2020 20:30,5049.360837,7617.273006,6711.787725,1473.823299,996.3328866
09-04-2020 21:00,4957.54672,7442.35313,6538.547594,1434.692219,972.341654
09-04-2020 21:30,4790.327728,7320.892883,6344.301874,1410.955121,978.8068139
09-04-2020 22:00,4685.418552,7220.925385,6201.669609,1399.58926,961.5774612
09-04-2020 22:30,4563.799607,7307.975447,6184.565165,1333.001518,922.2900392
09-04-2020 23:00,4461.030233,7259.896419,6114.039897,1335.987332,898.3510911
09-04-2020 23:30,4695.099446,7217.484705,5919.85947,1345.120651,872.0757317
10-04-2020 00:00,4682.184572,7145.891632,5733.16757,1498.125674,892.4811132
10-04-2020 00:30,4438.364585,7031.83023,5469.425242,1463.7844,860.7882173
10-04-2020 01:00,4318.696078,6895.628363,5341.802032,1409.526187,879.9905244
10-04-2020 01:30,4097.41897,6688.179043,5235.557504,1307.535077,885.3599534
10-04-2020 02:00,3910.848576,6474.293092,5238.666454,1219.349235,896.1525682
10-04-2020 02:30,3776.685157,6154.156201,5213.188945,1179.540734,932.4514875
10-04-2020 03:00,3667.876956,5954.687829,5180.237771,1142.223559,935.1179762
10-04-2020 03:30,3350.866163,5843.338288,5147.641852,1113.833441,921.2121917
10-04-2020 04:00,3443.812812,5718.61293,5162.326059,1132.135469,909.9658808
10-04-2020 04:30,3490.958785,5700.665699,5145.607895,1068.413048,887.7277144
10-04-2020 05:00,3586.256705,5699.722851,5124.214688,1033.279888,907.0292872
10-04-2020 05:30,3607.324228,5738.966768,5190.616361,1024.391416,919.5201202
10-04-2020 06:00,3660.012392,5787.115356,5192.328287,1057.184166,919.5813688
10-04-2020 06:30,3688.507631,5952.869464,5200.282501,1033.172819,940.4626694
10-04-2020 07:00,3697.221421,6047.800828,5259.337173,1043.241094,937.7013173
10-04-2020 07:30,3660.273469,6177.739506,5256.306808,1025.768765,942.4680198
10-04-2020 08:00,3790.668824,6336.160144,5203.702876,968.7037683,967.6257269
10-04-2020 08:30,3862.121084,6539.85284,5222.215402,904.2063882,1003.654699
10-04-2020 09:00,3847.423714,6687.690522,5205.24573,810.7868534,991.5316823
10-04-2020 09:30,3760.984401,6873.299766,5163.05577,774.0905163,1018.29032
10-04-2020 10:00,3640.99665,6975.533743,5277.468967,722.0115838,1025.44868
10-04-2020 10:30,3495.627701,7052.199296,5221.264934,641.780551,1012.466191
10-04-2020 11:00,3467.275736,7000.325708,5221.857466,608.5296769,1018.063951
10-04-2020 11:30,3747.06058,6962.320332,5389.812379,695.2281438,997.3505548
10-04-2020 12:00,3877.109313,7005.309951,5480.068825,577.8389054,992.1519406
10-04-2020 12:30,3818.329426,6975.679097,5427.045218,662.8277961,993.7469689
10-04-2020 13:00,3618.851747,6911.368448,5462.574034,864.0822118,997.4952746
10-04-2020 13:30,3519.152886,6570.986421,5573.166628,878.0805632,977.7162381
10-04-2020 14:00,3385.925629,6409.946826,5511.399385,798.6708091,998.1382672
10-04-2020 14:30,3505.791652,6323.19985,5521.837514,629.1591156,983.7938083
10-04-2020 15:00,3475.317322,6301.461933,5646.336111,606.8891878,981.281356
10-04-2020 15:30,3423.583178,6518.481257,5724.762858,688.2033256,971.301433
10-04-2020 16:00,3592.702344,6706.776647,5921.130717,815.4910131,971.7605194
10-04-2020 16:30,3789.811431,6912.737786,6035.803119,850.1305916,963.3289552
10-04-2020 17:00,4042.729947,7260.051206,6283.391352,942.1945766,1043.384563
10-04-2020 17:30,4379.479198,7560.46432,6483.336181,1055.918488,1092.83609
10-04-2020 18:00,4605.056629,7974.130331,6749.99841,1223.212854,1076.309392
10-04-2020 18:30,4872.19866,8058.503739,6829.000496,1270.511279,1094.46948
10-04-2020 19:00,4854.178552,7961.812851,6911.773523,1317.774755,1093.26104
10-04-2020 19:30,4668.275288,7683.845771,6725.211993,1274.27737,1056.950166
10-04-2020 20:00,4493.121152,7407.669949,6623.780165,1250.515255,1025.544998
10-04-2020 20:30,4315.156229,7196.853141,6529.727373,1184.336234,1014.786378
10-04-2020 21:00,4176.724927,7083.596939,6353.717211,1181.976307,1001.552552
10-04-2020 21:30,4074.451709,7013.089103,6189.776215,1094.333425,953.1617171
10-04-2020 22:00,3996.556943,6869.517758,6126.573383,1111.009637,939.2173959
10-04-2020 22:30,3830.793839,6960.807243,5990.158631,1081.807907,919.7681785
10-04-2020 23:00,3861.365344,6949.933173,5967.009151,1027.859694,886.871266
10-04-2020 23:30,4137.235928,6926.524688,5767.341681,1017.944107,871.9898469
11-04-2020 00:00,4177.577119,6851.071465,5620.894799,1209.548213,852.9327531
11-04-2020 00:30,3978.502016,6730.283884,5421.045909,1191.606111,854.6986343
11-04-2020 01:00,3808.180531,6630.884667,5270.987979,1129.538268,830.8542832
11-04-2020 01:30,3659.482001,6363.131033,5277.087308,1081.864618,820.665798
11-04-2020 02:00,3445.427554,6114.838751,5199.287709,1013.793705,798.2198017
11-04-2020 02:30,3310.117238,5848.358137,5172.998822,953.4199774,810.8342015
11-04-2020 03:00,3266.950292,5641.755945,5072.951319,947.4998618,796.2051388
11-04-2020 03:30,3154.824329,5480.395979,5137.47555,924.2207028,821.8152137
11-04-2020 04:00,3068.016917,5459.779094,5024.030442,919.3174931,782.8131894
11-04-2020 04:30,3042.938522,5390.988568,5068.204079,881.4185522,797.0341234
11-04-2020 05:00,3041.460089,5368.700825,5091.550589,870.7045505,808.0882538
11-04-2020 05:30,3122.6112,5407.164231,5130.733561,874.8633673,827.8878052
11-04-2020 06:00,3143.980516,5506.661417,5156.176839,903.4829225,832.1222403
11-04-2020 06:30,3240.90091,5644.550647,5225.847068,919.0061683,847.2826356
11-04-2020 07:00,3294.19343,5689.227861,5201.668513,911.9229648,871.0893073
11-04-2020 07:30,3335.212687,5783.09623,5162.208732,869.112826,920.5463241
11-04-2020 08:00,3412.575388,5864.100104,5045.937696,883.0475433,1032.36944
11-04-2020 08:30,3413.534538,5932.783577,5101.066867,891.4841204,975.8461567
11-04-2020 09:00,3389.888781,5959.622318,5115.59426,874.6568772,984.2978711
11-04-2020 09:30,3351.230576,5935.503455,4986.957544,793.6707882,999.1938718
11-04-2020 10:00,3360.315561,5873.697065,4951.87965,797.5618716,990.357471
11-04-2020 10:30,3239.891725,5787.846803,4909.537003,689.197206,977.8072232
11-04-2020 11:00,3322.167078,5797.432555,4912.66876,665.4153725,981.768667
11-04-2020 11:30,3442.865096,5635.514912,4951.484865,617.7509915,989.1206065
11-04-2020 12:00,3358.977502,5691.638802,5127.024972,615.6220531,965.0960392
11-04-2020 12:30,3369.377698,5754.341189,5123.96768,571.43875,964.3650582
11-04-2020 13:00,3392.69846,5725.937556,5182.710519,528.8588996,937.9578239
11-04-2020 13:30,3447.569418,5754.030732,5195.886099,517.9918319,928.3091739
11-04-2020 14:00,3604.641592,5787.484748,5320.946041,482.3069957,925.4079772
11-04-2020 14:30,3539.859863,5871.79533,5412.270898,457.0255699,935.4400847
11-04-2020 15:00,3588.999389,5971.979951,5617.089357,502.0226488,937.1139869
11-04-2020 15:30,3635.84791,6144.10592,5772.121387,578.0616673,928.6214724
11-04-2020 16:00,3801.478584,6361.540195,6031.475442,640.914018,953.3547736
11-04-2020 16:30,3942.938011,6680.746871,6308.728497,747.6573159,971.9750783
11-04-2020 17:00,4227.127966,7069.977677,6526.934825,826.0089945,996.5970232
11-04-2020 17:30,4505.827793,7306.906711,6695.00889,981.8473082,1051.454429
11-04-2020 18:00,4846.853052,7776.293103,6906.351813,1176.660625,1128.897609
11-04-2020 18:30,5094.506176,8074.153897,7072.988757,1315.009748,1141.340664
11-04-2020 19:00,5155.326372,7970.092656,7042.598238,1360.398204,1161.16419
11-04-2020 19:30,5019.362794,7692.149972,6805.709271,1375.723549,1140.469262
11-04-2020 20:00,4833.079971,7447.107933,6662.61425,1369.054216,1125.021406
11-04-2020 20:30,4704.347723,7260.225347,6555.77439,1331.497252,1010.24646
11-04-2020 21:00,4615.616163,7145.719445,6365.407911,1274.631498,984.7476378
11-04-2020 21:30,4511.09017,6979.628175,6282.0864,1266.902504,1057.91858
11-04-2020 22:00,4379.172676,6896.372911,6106.450527,1249.658747,1062.181048
11-04-2020 22:30,4313.550073,6978.571553,5997.401981,1259.777306,994.4238225
11-04-2020 23:00,4236.009147,6858.716709,6007.179968,1204.324355,976.5650872
11-04-2020 23:30,4360.333677,6794.888269,5796.634559,1228.081776,932.7079977
12-04-2020 00:00,4375.253831,6671.860298,5638.286459,1413.627014,942.9913648
12-04-2020 00:30,4212.715016,6506.898934,5399.167148,1370.332783,922.8720392
12-04-2020 01:00,4053.029914,6393.565676,5314.538792,1349.60338,899.738567
12-04-2020 01:30,3986.382201,6183.688928,5234.030798,1258.584534,875.3139397
12-04-2020 02:00,3791.120824,5964.85981,5177.306528,1194.316013,886.4021641
12-04-2020 02:30,3640.966271,5747.332538,5105.217778,1152.322819,853.3435472
12-04-2020 03:00,3546.779945,5664.414493,5048.278351,1105.048043,874.8826432
12-04-2020 03:30,3445.596686,5604.584849,5005.016138,1041.620992,848.7694212
12-04-2020 04:00,3341.041792,5543.244482,5048.912033,1044.427808,860.3315423
12-04-2020 04:30,3351.134326,5533.6623,5086.48663,1042.660246,858.9241126
12-04-2020 05:00,3335.050268,5512.654931,5068.244481,1030.114902,882.0905561
12-04-2020 05:30,3358.45034,5583.606236,5096.967865,1019.332233,907.3150781
12-04-2020 06:00,3395.110211,5702.444432,5075.435391,1030.067089,904.5583854
12-04-2020 06:30,3512.071868,5745.747418,5039.621174,1043.0501,921.4566162
12-04-2020 07:00,3545.260276,5895.11003,5073.303056,1054.239611,937.3501378
12-04-2020 07:30,3576.327149,5871.772422,4941.761538,1051.915546,945.827107
12-04-2020 08:00,3742.956834,5956.083872,4872.441739,1043.981467,959.4731738
12-04-2020 08:30,3830.190953,5972.507238,4749.279629,1051.937691,923.4926092
12-04-2020 09:00,3918.389368,5945.453744,4715.993462,1025.653497,926.9345548
12-04-2020 09:30,3873.894906,5842.79923,4630.423646,993.9397673,885.132637
12-04-2020 10:00,3824.242769,5749.746783,4561.323341,945.0683903,935.0977472
12-04-2020 10:30,3917.219681,5673.255992,4515.45774,862.474438,902.2942013
12-04-2020 11:00,3989.730272,5564.487472,4465.435078,800.4086068,881.1429691
12-04-2020 11:30,4040.77693,5525.699013,4364.754533,709.9058318,861.4926392
12-04-2020 12:00,4028.710999,5437.785536,4434.072663,620.1924226,899.3210637
12-04-2020 12:30,4146.231538,5461.713852,4484.186759,556.9901532,944.100942
12-04-2020 13:00,4061.829881,5466.360344,4580.044116,523.2455498,933.2982098
12-04-2020 13:30,4135.372459,5480.060603,4686.65036,497.8874243,905.6816479
12-04-2020 14:00,4073.007634,5464.894666,4713.70707,480.6640314,876.565442
12-04-2020 14:30,4063.871938,5524.164935,4909.365133,521.0124741,877.0249008
12-04-2020 15:00,4109.848645,5634.522812,5116.458008,546.5317638,882.3347977
12-04-2020 15:30,4192.086313,5902.623783,5365.808409,615.1816522,907.8595136
12-04-2020 16:00,4356.629418,6150.460274,5589.977299,823.4219049,938.5238723
12-04-2020 16:30,4598.37587,6485.048714,5927.597927,946.8230408,976.7221046
12-04-2020 17:00,4830.846433,6879.528622,6308.538084,1077.449559,1023.693706
12-04-2020 17:30,5160.205953,7198.00101,6462.2012,1217.778474,1076.471203
12-04-2020 18:00,5392.320672,7750.874591,6635.081984,1343.431904,1135.00366
12-04-2020 18:30,5513.605353,8078.592321,6779.801734,1420.763966,1149.431739
12-04-2020 19:00,5437.751491,7890.87158,6748.107924,1471.772236,1142.217578
12-04-2020 19:30,5269.06709,7602.288017,6543.095485,1443.791515,1116.345954
12-04-2020 20:00,5116.687986,7411.368543,6401.541875,1386.194754,1108.388754
12-04-2020 20:30,5004.676157,7268.46002,6354.227099,1338.272937,1088.860648
12-04-2020 21:00,4867.864562,7146.150424,6089.899161,1305.880019,1075.635877
12-04-2020 21:30,4795.865346,7052.468234,6039.513602,1264.595136,1052.565028
12-04-2020 22:00,4709.246592,6947.640034,5897.449008,1240.569906,1047.503024
12-04-2020 22:30,4584.048929,6908.30699,5874.395342,1214.039075,1023.77035
12-04-2020 23:00,4472.697774,6849.272134,5726.208866,1202.15215,995.1170826
12-04-2020 23:30,4583.019106,6788.399445,5575.136355,1210.507087,935.7479041
13-04-2020 00:00,4642.345404,6745.899809,5426.52608,1409.92641,913.5797996
13-04-2020 00:30,4440.490485,6597.105832,5313.932464,1381.633888,959.7408441
13-04-2020 01:00,4251.40119,6437.980178,5156.260974,1334.013453,951.4036403
13-04-2020 01:30,4117.89745,6339.914839,5079.544302,1249.401083,921.9263787
13-04-2020 02:00,3961.719018,6103.828424,5059.481151,1165.519862,926.9253641
13-04-2020 02:30,3786.10137,5860.817067,5044.590663,1139.447762,962.5746081
13-04-2020 03:00,3688.677054,5677.906055,5009.658837,1104.811078,955.2759211
13-04-2020 03:30,3669.350038,5659.817912,4938.125288,1055.218567,931.9704675
13-04-2020 04:00,3590.344701,5572.051318,4996.554381,1019.863088,954.0519979
13-04-2020 04:30,3606.802166,5650.798786,4986.114888,1054.709857,947.4596527
13-04-2020 05:00,3600.59671,5613.971118,5045.509685,1014.013334,964.4285207
13-04-2020 05:30,3631.206334,5737.709602,5093.318511,1018.762815,992.8987409
13-04-2020 06:00,3753.952747,5821.124519,5078.639601,1004.86663,993.998866
13-04-2020 06:30,3841.281682,5957.698776,5196.217026,1005.561655,1005.554111
13-04-2020 07:00,3952.84703,6045.794267,5110.17102,1015.965049,1026.844525
13-04-2020 07:30,3952.936056,6027.706046,5074.510312,1051.065002,1047.817166
13-04-2020 08:00,4112.004238,6047.729621,5025.20109,1009.10161,1071.808995
13-04-2020 08:30,4192.159945,6045.589243,4828.793435,972.5748228,1093.10925
13-04-2020 09:00,4155.854421,6005.955179,4850.388006,878.9604898,1078.105413
13-04-2020 09:30,4113.967644,6028.023217,4717.013521,783.5123988,1107.064365
13-04-2020 10:00,4071.778992,5899.968999,4685.233006,722.4013279,1118.924318
13-04-2020 10:30,4000.310325,5823.354223,4559.461462,623.2241732,1093.088072
13-04-2020 11:00,3857.692228,5851.606775,4512.344372,563.8884817,1099.633382
13-04-2020 11:30,3817.587389,5786.084763,4560.151619,541.0732691,1039.919513
13-04-2020 12:00,3634.05702,5787.916955,4593.510464,502.7360142,1066.391931
13-04-2020 12:30,3565.690367,5830.144235,4680.79738,498.3695408,1116.674898
13-04-2020 13:00,3441.350299,5821.722205,4774.814095,497.1515276,1109.711492
13-04-2020 13:30,3350.116723,5875.435807,4789.046398,518.5534936,1067.669264
13-04-2020 14:00,3351.692467,5853.447109,4885.5372,508.0623862,1080.683916
13-04-2020 14:30,3353.080035,5948.803556,5106.592968,568.784432,1120.270732
13-04-2020 15:00,3471.8161,6055.502474,5315.154481,581.7763049,1086.018083
13-04-2020 15:30,3613.872074,6234.12801,5481.945748,661.5096089,1113.794813
13-04-2020 16:00,3828.733147,6494.937586,5828.846424,742.0149888,1140.584725
13-04-2020 16:30,4048.295501,6767.711287,6114.488019,870.114841,1161.675824
13-04-2020 17:00,4349.257196,7087.692819,6447.280473,1013.980621,1211.1237
13-04-2020 17:30,4696.240892,7539.672004,6679.194178,1212.530346,1261.05058
13-04-2020 18:00,5113.620257,7925.611893,6906.048835,1349.383481,1298.490973
13-04-2020 18:30,5292.135144,8194.176676,6969.220094,1422.825529,1298.100122
13-04-2020 19:00,5383.783986,8033.343415,6885.331065,1475.307628,1271.508541
13-04-2020 19:30,5220.87845,7748.222394,6674.575371,1448.885822,1256.973005
13-04-2020 20:00,5018.6415,7499.961654,6547.169951,1415.010537,1234.689779
